SchoolName,Location_Code,District,Zip,Economic_Need_Index,School_Income_Estimate,Minorities,Black_or_Hispanic,Percent Hispanic,White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction,Collaborative_Teachers,Supportive_Environment,Effective_School_Leadership,Strong_Family-Community_Ties,Trust,Average_ELA_Proficiency,Average_Math_Proficiency,ELAPassRate,ELApass,ELAWhiteRate,MathTesters,Mathpass,Mathpassrate,MathWhitePass,ELA_limited_pass,ELA_eco_pass,Math_limited_pass,Math_eco_pass,Latitude,Longitude
P.S./I.S._137_RACHEL_JEAN_MITCHELL,23K137,23,11233,0.87,35419.93,0.99,0.94,0.2,0.1,0.88,0.43,0.93,0.9,0.85,0.8,0.87,0.92,2.27,2.38,0.37,5,,142,5,0.35,,,,,,40.682247,-73.916696
P.S._15_CHRISTOPHER,23K15,23,11212,0.948,1691.67,0.97,0.91,0.32,0.3,0.92,0.3,,0.87,0.9,0.89,0.82,0.91,1.97,2.2,0.1,1,,97,4,0.41,,,1,,0.5,40.668635,-73.905086
P.S./_I.S._155_NICHOLAS_HERKIMER,23K155,23,11233,0.877,36518.6,0.99,0.96,0.46,0.1,0.88,0.43,0.91,0.96,0.86,0.88,0.86,0.95,2.14,2.15,0.31,8,,267,14,0.52,,0.125,0.875,0.71,0.786,40.677642,-73.908695
P.S._156_WAVERLY,23K156,23,11212,0.857,3413.33,0.99,0.97,0.19,0.1,0.9,0.4,0.93,0.93,0.9,0.85,0.84,0.96,2.19,2.29,0.2,7,,343,23,0.67,,,0.571,,0.87,40.665297,-73.917884
P.S._165_IDA_POSNER,23K165,23,11212,0.815,34324.41,0.98,0.97,0.14,0.2,0.86,0.5,0.91,0.89,0.87,0.81,0.83,0.92,2.12,2.1,0.1,2,,198,5,0.25,,,1,,0.6,40.657196,-73.910944
P.S._178_SAINT_CLAIR_MCKELWAY,23K178,23,11233,0.884,31132.53,0.98,0.95,0.16,0.2,0.89,0.46,0.94,0.95,0.88,0.88,0.9,0.96,2.26,2.31,0.62,12,,195,17,0.87,,,0.167,,0.412,40.675234,-73.915306
P.S._184_NEWPORT,23K184,23,11212,0.94,2979.42,1,0.98,0.27,,0.88,0.48,0.83,0.8,0.8,0.72,0.87,0.86,2.17,2.21,0.32,8,,25,5,0.2,,,0.125,,,40.660228,-73.904947
"THE_GREGORY_JOCKO_JACKSON_SCHOOL_OF_SPORTS,_ART,_AND_TECHNOLOGY",23K284,23,11212,0.96,2931.74,0.99,0.99,0.3,0.1,0.89,0.4,0.9,0.87,0.86,0.8,0.9,0.92,2.8,2.9,0.14,5,,347,8,0.23,,,0.6,,0.625,40.666934,-73.90761
P.S._298_DR._BETTY_SHABAZZ,23K298,23,11212,0.933,23414.77,0.99,0.94,0.28,0.1,0.89,0.42,0.97,0.94,0.88,0.83,0.85,0.92,1.97,1.97,,,,81,2,0.25,,,,,,40.671012,-73.90774
P.S./I.S._323,23K323,23,11212,0.86,2788.12,1,0.98,0.2,,0.9,0.38,0.96,0.95,0.88,0.86,0.86,0.93,2.32,2.25,0.43,11,,259,11,0.42,,,0.818,,0.727,40.666247,-73.91127
P.S._327_DR._ROSE_B._ENGLISH,23K327,23,11212,0.851,3228.89,0.98,0.96,0.25,0.2,0.88,0.47,0.9,0.82,0.77,0.65,0.73,0.76,2.17,1.98,0.17,5,,3,3,0.1,,,0.8,,1,40.66798,-73.912085
BROWNSVILLE_COLLABORATIVE_MIDDLE_SCHOOL,23K363,23,11212,0.925,,0.98,0.96,0.33,0.2,0.87,0.42,0.79,0.8,0.85,0.76,0.8,0.89,2.7,1.98,0.23,2,,89,,,,,,,,40.671012,-73.90774
I.S._392,23K392,23,11212,0.589,,0.99,0.91,0.15,0.1,0.96,0.12,0.97,0.98,0.85,0.94,0.76,0.94,3.5,2.94,0.228,55,,18,41,0.228,,,0.8,,0.77,40.665297,-73.917884
CHRISTOPHER_AVENUE_COMMUNITY_SCHOOL,23K41,23,11212,0.944,23794.1,0.99,0.97,0.29,0.1,0.88,0.52,0.92,0.82,0.91,0.68,0.86,0.88,2.13,2.19,0.65,6,,93,9,0.97,,,0.167,,,40.672333,-73.906225
RIVERDALE_AVENUE_COMMUNITY_SCHOOL,23K446,23,11212,0.841,36582.64,0.99,0.95,0.14,0.1,0.92,0.34,0.92,0.93,0.88,0.87,0.84,0.92,2.52,2.58,0.76,5,,65,1,0.15,,,1,,1,40.65997,-73.913616
KAPPA_V_(KNOWLEDGE_AND_POWER_PREPARATORY_ACADEMY),23K518,23,11212,0.697,,0.99,0.97,0.08,0.1,0.94,0.16,0.94,0.83,0.85,0.83,0.77,0.89,2.51,2.32,0.56,9,,16,4,0.25,,,0.889,,1,40.655763,-73.906685
MOTT_HALL_IV,23K522,23,11233,0.771,,1,0.98,0.12,,0.89,0.44,0.98,0.99,0.87,0.97,0.87,0.95,2.3,2.8,0.54,8,,15,3,0.2,,,1,,1,40.678113,-73.915211
BROOKLYN_LANDMARK_ELEMENTARY_SCHOOL,23K599,23,11233,0.91,3726.8,0.98,0.96,0.22,0.2,0.92,0.28,0.99,1,0.99,0.96,0.92,0.99,,,0.218,17,,82,3,0.366,,,,,,40.680262,-73.91115
EAGLE_ACADEMY_FOR_YOUNG_MEN_II,23K644,23,11233,0.685,,0.99,0.97,0.08,0.1,0.92,0.23,0.87,0.87,0.85,0.86,0.82,0.93,2.27,2.3,0.32,6,,17,4,0.37,,,0.5,,0.75,40.678113,-73.915211
BROOKLYN_ENVIRONMENTAL_EXPLORATION_SCHOOL_(BEES),23K664,23,11233,0.837,,0.98,0.97,0.19,0.2,0.92,0.31,0.95,0.98,0.91,0.96,0.86,0.97,2.9,1.96,,,,96,,,,,,,,40.680262,-73.91115
RIVERDALE_AVENUE_MIDDLE_SCHOOL,23K668,23,11212,0.84,,1,0.98,0.11,,0.92,0.27,0.97,0.91,0.92,0.92,0.85,0.93,2.18,2.25,0.29,3,,13,2,0.19,,,0.667,,0.5,40.65997,-73.913616
MOTT_HALL_BRIDGES_ACADEMY,23K671,23,11212,0.8,,0.99,0.98,0.16,0.1,0.92,0.31,0.96,0.99,0.92,0.97,0.86,0.96,2.26,2.35,0.31,6,,17,1,0.6,,,0.833,,1,40.666247,-73.91127
TEACHERS_PREPARATORY_HIGH_SCHOOL,23K697,23,11212,0.712,,0.99,0.97,0.17,0.1,0.9,0.33,0.84,0.82,0.76,0.76,0.73,0.81,2.44,2.39,0.62,4,,65,1,0.15,,,,,,40.66553,-73.912061
I.S._5_-_THE_WALTER_CROWLEY_INTERMEDIATE_SCHOOL,24Q5,24,11373,0.643,,0.98,0.54,0.52,0.2,0.96,0.1,0.82,0.82,0.83,0.76,0.68,0.9,2.84,2.99,0.17,298,0.27,1693,391,0.231,0.23,0.3,0.54,0.18,0.555,40.737757,-73.887429
P.S._7_LOUIS_F._SIMEONE,24Q7,24,11373,0.618,46867.48,0.98,0.35,0.35,0.2,0.96,0.7,0.9,0.81,0.92,0.77,0.77,0.9,,,0.56,14,,252,6,0.238,,,0.714,0.117,0.833,40.739749,-73.882575
P.S._12_JAMES_B._COLGATE,24Q12,24,11377,0.68,5465.67,0.97,0.4,0.39,0.3,0.97,0.7,0.92,0.93,0.96,0.85,0.82,0.96,2.83,3.24,0.169,17,0.37,647,212,0.328,0.24,,0.888,0.24,0.873,40.742305,-73.89349
P.S._13_CLEMENT_C._MOORE,24Q13,24,11373,0.673,52556.15,0.98,0.66,0.56,0.2,0.96,0.1,0.91,0.91,0.96,0.81,0.77,0.94,2.63,2.89,0.92,69,0.29,784,129,0.165,0.16,,0.449,0.8,0.465,40.73728,-73.867964
P.S._14_FAIRVIEW,24Q14,24,11368,0.753,4424.44,0.98,0.9,0.86,0.2,0.95,0.12,0.93,0.91,0.91,0.81,0.78,0.94,2.33,2.51,0.62,55,,928,92,0.99,,0.18,0.636,0.65,0.543,40.740917,-73.854302
P.S._Q16_THE_NANCY_DEBENEDITTIS_SCHOOL,24Q16,24,11368,0.768,47541.89,0.99,0.91,0.9,0.1,0.96,0.9,0.92,0.91,0.94,0.86,0.86,0.91,2.47,2.79,0.89,88,,999,153,0.153,,,0.489,0.2,0.556,40.749035,-73.861247
P.S._19_MARINO_JEANTET,24Q19,24,11368,0.823,43138.81,1,0.92,0.92,,0.96,0.9,0.8,0.86,0.92,0.77,0.81,0.92,2.47,2.69,0.71,63,,911,11,0.111,,0.48,0.635,0.69,0.673,40.749371,-73.86745
P.S._49_DOROTHY_BONAWIT_KOLE,24Q49,24,11379,0.348,67367.55,0.43,0.26,0.25,0.57,0.96,0.9,0.92,0.93,0.88,0.86,0.81,0.94,2.97,3.9,0.215,161,0.621,749,22,0.27,0.574,,0.28,0.5,0.361,40.719517,-73.875034
P.S._58_-_THE_SCHOOL_OF_HEROES,24Q58,24,11378,0.453,56598.6,0.79,0.4,0.38,0.21,0.95,0.13,0.86,0.72,0.91,0.57,0.79,0.76,2.92,3.4,0.159,84,0.71,535,135,0.252,0.52,0.12,0.69,0.22,0.696,40.72851,-73.890603
I.S._61_LEONARDO_DA_VINCI,24Q61,24,11368,0.748,,0.99,0.92,0.89,0.1,0.95,0.14,0.85,0.85,0.87,0.78,0.74,0.9,2.37,2.43,0.55,112,0.27,1982,116,0.59,0.9,0.9,0.946,0.78,0.922,40.742087,-73.862808
P.S._68_CAMBRIDGE,24Q68,24,11385,0.697,51952.8,0.91,0.86,0.83,0.9,0.94,0.2,0.86,0.84,0.91,0.75,0.78,0.89,2.43,2.59,0.91,3,0.67,336,4,0.119,0.125,,0.367,0.25,0.425,40.696839,-73.897308
P.S._71_FOREST,24Q71,24,11385,0.658,5845.89,0.63,0.59,0.58,0.37,0.93,0.22,0.93,0.91,0.95,0.84,0.84,0.95,2.56,2.94,0.11,39,0.359,393,79,0.21,0.392,,0.538,0.38,0.747,40.7114,-73.904763
I.S._73_-_THE_FRANK_SANSIVIERI_INTERMEDIATE_SCHOOL,24Q73,24,11378,0.573,,0.87,0.6,0.59,0.13,0.95,0.12,0.85,0.86,0.79,0.79,0.71,0.91,2.7,2.94,0.169,323,0.21,1956,476,0.243,0.139,,0.474,0.23,0.481,40.728596,-73.893296
I.S._77,24Q77,24,11385,0.687,,0.89,0.79,0.76,0.11,0.93,0.22,0.81,0.9,0.82,0.81,0.69,0.91,2.32,2.36,0.38,35,0.143,89,51,0.57,0.118,,0.829,0.2,0.92,40.699269,-73.901988
P.S._81Q_JEAN_PAUL_RICHTER,24Q81,24,11385,0.825,49318.7,0.95,0.89,0.87,0.5,0.96,0.9,0.86,0.88,0.91,0.84,0.81,0.94,2.43,2.74,0.4,17,0.59,433,68,0.157,0.59,0.59,0.76,0.74,0.76,40.703852,-73.911939
P.S./I.S._87_MIDDLE_VILLAGE,24Q87,24,11379,0.5,62298.87,0.54,0.51,0.5,0.46,0.92,0.33,0.9,0.71,0.88,0.59,0.84,0.8,2.7,2.72,0.153,48,0.125,32,3,0.99,0.167,,0.625,0.33,0.667,40.711906,-73.871298
P.S._88_SENECA,24Q88,24,11385,0.67,572.93,0.6,0.54,0.52,0.4,0.94,0.21,0.89,0.93,0.94,0.82,0.84,0.95,2.53,2.74,0.76,36,0.611,487,69,0.142,0.565,,0.611,0.58,0.739,40.7041,-73.89641
P.S._89_ELMHURST,24Q89,24,11373,0.78,46836.11,0.99,0.77,0.77,0.1,0.96,0.6,0.84,0.82,0.87,0.76,0.79,0.88,2.72,2.89,0.118,116,,15,172,0.171,,0.26,0.517,0.35,0.512,40.745942,-73.879623
P.S._91_RICHARD_ARKWRIGHT,24Q91,24,11385,0.555,59573.24,0.56,0.52,0.49,0.44,0.93,0.22,0.94,0.9,0.9,0.8,0.83,0.94,2.57,2.73,0.96,31,0.548,323,47,0.146,0.638,,0.677,0.21,0.66,40.703479,-73.883974
I.S._93_RIDGEWOOD,24Q93,24,11385,0.675,,0.83,0.72,0.71,0.17,0.95,0.16,0.84,0.81,0.84,0.73,0.71,0.9,2.54,2.59,0.11,17,0.252,126,128,0.125,0.211,0.19,0.85,0.47,0.891,40.705855,-73.902827
P.S._12_BAYVIEW,24Q12,24,11373,0.535,54319.34,0.97,0.36,0.33,0.3,0.96,0.13,0.91,0.89,0.94,0.82,0.8,0.91,2.85,2.98,0.227,192,,854,243,0.285,,,0.75,0.21,0.811,40.73342,-73.87775
P.S._11,24Q11,24,11368,,42821.68,0.99,0.94,0.92,0.1,,,,,,,,,,,0.24,1,,46,3,0.65,,,,,,40.745554,-73.86677
P.S./I.S._113_ANTHONY_J._PRANZO,24Q113,24,11385,0.263,67491.7,0.48,0.41,0.4,0.52,0.96,0.9,0.94,0.93,0.92,0.87,0.8,0.92,2.89,3.13,0.187,122,0.582,655,181,0.276,0.635,,0.574,,0.547,40.705243,-73.861935
I.S._119_THE_GLENDALE,24Q119,24,11385,0.436,57397.18,0.58,0.32,0.3,0.42,0.95,0.13,0.89,0.87,0.84,0.83,0.75,0.87,3.13,3.38,0.377,313,0.46,714,34,0.426,0.391,,0.613,0.1,0.625,40.705198,-73.875033
I.S._125_THOM_J._MCCANN_WOODSIDE,24Q125,24,11377,0.615,,0.95,0.54,0.53,0.5,0.96,0.1,0.9,0.91,0.88,0.84,0.73,0.93,2.65,2.96,0.16,14,0.57,127,153,0.127,0.7,0.7,0.471,0.7,0.53,40.741091,-73.918649
"P.S._128_THE_LORRAINE_TUZZO,_JUNIPER_VALLEY_ELEMENTARY_SCHOOL",24Q128,24,11379,0.18,71378.48,0.24,0.21,0.2,0.76,0.96,0.4,0.94,0.9,0.86,0.83,0.86,0.92,3.8,3.23,0.314,191,0.775,574,16,0.279,0.856,,0.262,,0.244,40.715009,-73.886225
P.S._143_LOUIS_ARMSTRONG,24Q143,24,11368,0.815,47813.37,0.99,0.94,0.93,0.1,0.95,0.15,0.83,0.77,0.87,0.61,0.81,0.86,2.16,2.42,0.15,14,,932,55,0.59,,,0.857,0.36,0.927,40.755182,-73.855476
P.S._153_MASPETH_ELEM,24Q153,24,11378,0.494,55585.29,0.54,0.46,0.45,0.46,0.95,0.14,0.91,0.92,0.93,0.87,0.83,0.94,2.87,3.13,0.22,157,0.535,719,227,0.316,0.59,,0.541,0.4,0.555,40.716288,-73.904467
P.S._199_MAURICE_A._FITZGERALD,24Q199,24,1114,0.648,5453.95,0.93,0.6,0.59,0.7,0.95,0.12,0.85,0.84,0.92,0.77,0.78,0.91,2.63,2.78,0.123,68,,576,95,0.165,0.32,0.15,0.426,0.42,0.484,40.739982,-73.926377
P.S._229_EMANUEL_KAPLAN,24Q229,24,11377,0.49,58328.9,0.77,0.41,0.39,0.23,0.96,0.1,0.87,0.93,0.95,0.87,0.82,0.97,2.99,3.18,0.226,139,0.137,628,238,0.379,0.13,,0.561,0.8,0.588,40.734493,-73.897209
P.S._239,24Q239,24,11385,0.796,41384.9,0.91,0.78,0.75,0.9,0.94,0.19,0.83,0.86,0.87,0.79,0.79,0.94,2.37,2.53,0.73,21,0.95,295,29,0.98,0.138,,0.286,0.34,0.517,40.69943,-73.903833
A.C.E._ACADEMY_FOR_SCHOLARS_AT_THE_GERALDINE_FERRARO_CAMPUS,24Q29,24,11385,0.487,5389.35,0.73,0.5,0.47,0.27,0.95,0.11,0.9,0.88,0.94,0.75,0.83,0.89,2.95,3.22,0.256,52,0.154,28,81,0.389,0.198,,0.423,,0.56,40.712656,-73.908184
LEARNERS_AND_LEADERS,24Q35,24,11385,0.741,5347.75,0.88,0.81,0.78,0.12,0.94,0.19,0.92,0.94,0.95,0.91,0.89,0.97,,,0.69,9,,132,25,0.189,0.12,,0.556,,0.84,40.706955,-73.914959
PIONEER_ACADEMY,24Q37,24,11368,0.787,41632.62,0.99,0.96,0.94,0.1,0.97,0.4,0.89,0.86,0.93,0.78,0.83,0.88,2.42,2.61,0.47,23,,496,48,0.97,,,0.348,0.42,0.333,40.749323,-73.865657
CORONA_ARTS_AND_SCIENCES_ACADEMY,24Q311,24,11373,0.786,,0.99,0.95,0.94,0.1,0.98,0.1,0.98,0.98,0.89,0.96,0.8,0.96,2.47,2.54,0.57,17,,31,14,0.47,,,,,,40.743204,-73.871482
P.S._33,24Q33,24,11368,0.785,49555.19,0.99,0.89,0.87,0.1,0.95,0.12,0.89,0.87,0.92,0.81,0.82,0.9,2.3,2.62,0.6,17,,286,49,0.171,,,0.412,0.2,0.592,40.757821,-73.859123
"ROBERT_F._WAGNER,_JR._SECONDARY_SCHOOL_FOR_ARTS_AND_TECHNOLOGY",24Q56,24,1111,0.513,,0.88,0.65,0.61,0.12,0.96,0.4,0.91,0.9,0.87,0.86,0.68,0.91,3.21,3.28,0.211,23,,7,24,0.343,,,0.522,,0.542,40.742708,-73.936328
THE_51_AVENUE_ACADEMY_(THE_PATH_TO_ACADEMIC_EXCELLENCE),24Q877,24,11373,0.636,47662.76,0.98,0.39,0.38,0.2,0.98,0.3,0.91,0.91,0.97,0.83,0.76,0.93,2.84,3.25,0.177,83,0.24,482,16,0.332,0.31,0.24,0.819,0.63,0.844,40.737207,-73.887005
P.S._2_JOHN_BOWNE,25Q2,25,11355,0.679,38731.69,0.99,0.23,0.19,0.1,0.97,0.7,0.89,0.89,0.91,0.83,0.81,0.93,2.66,3.28,0.15,98,,688,256,0.372,,,0.929,0.125,0.941,40.758365,-73.824407
P.S._21_EDWARD_HART,25Q21,25,11354,0.481,56414.94,0.93,0.3,0.29,0.7,0.96,0.8,0.9,0.94,0.94,0.87,0.82,0.95,2.96,3.28,0.236,146,0.14,637,243,0.381,0.29,0.7,0.678,0.37,0.74,40.774168,-73.818543
P.S._22_THOMAS_JEFFERSON,25Q22,25,11355,0.66,49884.66,0.97,0.36,0.36,0.3,0.97,0.9,0.93,0.91,0.94,0.87,0.84,0.93,2.83,3.34,0.183,7,0.57,412,159,0.386,0.25,0.29,0.843,0.28,0.899,40.761748,-73.811379
P.S._24_ANDREW_JACKSON,25Q24,25,11355,0.544,433.97,0.99,0.13,0.1,0.1,0.97,0.7,0.89,0.87,0.93,0.75,0.82,0.87,2.83,3.41,0.176,94,,568,236,0.415,,0.11,0.426,0.157,0.58,40.751762,-73.81778
I.S._25_ADRIEN_BLOCK,25Q25,25,11358,0.336,,0.76,0.25,0.24,0.24,0.97,0.6,0.87,0.85,0.85,0.75,0.69,0.87,2.95,3.23,0.249,193,0.259,86,29,0.36,0.186,,0.466,0.83,0.562,40.765017,-73.789689
P.S._29_QUEENS,25Q29,25,11356,0.581,5437.52,0.88,0.59,0.57,0.12,0.95,0.16,0.95,0.92,0.97,0.83,0.82,0.94,2.55,2.81,0.117,4,0.5,351,61,0.174,0.49,,0.8,0.33,0.836,40.777987,-73.842975
P.S._32_STATE_STREET,25Q32,25,11358,0.411,58764.47,0.88,0.2,0.19,0.12,0.97,0.7,0.94,0.97,0.95,0.94,0.88,0.98,3.8,3.58,0.279,126,,462,237,0.513,,0.16,0.54,0.34,0.68,40.76501,-73.794319
P.S._79_FRANCIS_LEWIS,25Q79,25,11357,0.269,69293.52,0.67,0.21,0.2,0.33,0.96,0.9,0.96,0.97,0.99,0.91,0.85,0.97,3,3.4,0.268,129,0.248,489,191,0.391,0.173,,0.488,0.16,0.524,40.785959,-73.817349
P.S._17_THOMAS_A_DOOLEY,25Q17,25,11358,0.426,63863.56,0.86,0.34,0.32,0.14,0.96,0.12,0.82,0.8,0.91,0.65,0.85,0.83,2.71,3.16,0.11,47,,447,114,0.255,,,0.532,0.35,0.614,40.755444,-73.799406
P.S._12_QUEENS,25Q12,25,11355,0.66,43621.61,0.98,0.15,0.15,0.2,0.97,0.8,0.91,0.83,0.93,0.76,0.76,0.84,2.71,3.27,0.88,43,,515,149,0.289,,0.23,0.488,0.154,0.53,40.745218,-73.828746
P.S._129_PATRICIA_LARKIN,25Q129,25,11356,0.454,62563.19,0.85,0.52,0.51,0.15,0.94,0.16,0.94,0.97,0.97,0.94,0.85,0.98,2.95,3.3,0.132,66,,511,186,0.364,,0.15,0.773,0.81,0.78,40.789929,-73.839501
P.S._13,25Q13,26,11361,0.37,6377.9,0.77,0.21,0.18,0.23,0.95,0.14,0.99,0.97,0.99,0.91,0.89,0.98,,,0.22,1,,46,2,0.435,0.25,,,,0.3,40.760072,-73.783908
P.S._154_QUEENS,25Q154,25,11366,0.549,51933.12,0.87,0.3,0.23,0.13,0.95,0.12,0.96,0.91,0.96,0.89,0.83,0.94,2.63,2.93,0.179,6,0.83,353,93,0.263,0.118,,0.783,0.54,0.785,40.726437,-73.807592
P.S._163_FLUSHING_HEIGHTS,25Q163,25,11365,0.478,56868.76,0.98,0.18,0.15,0.2,0.97,0.7,0.94,0.95,0.95,0.9,0.81,0.98,2.87,3.35,0.18,49,,283,118,0.417,,0.61,0.673,0.23,0.737,40.741093,-73.808757
P.S._164_QUEENS_VALLEY,25Q164,25,11367,0.415,6428.2,0.62,0.32,0.26,0.38,0.95,0.1,0.89,0.88,0.83,0.76,0.79,0.89,2.95,3.24,0.243,94,0.298,366,18,0.295,0.296,,0.745,,0.75,40.721159,-73.823164
P.S._165_EDITH_K._BERGTRAUM,25Q165,25,11367,0.537,49632.93,0.88,0.31,0.19,0.12,0.95,0.14,0.9,0.8,0.92,0.66,0.82,0.8,2.78,3.11,0.227,74,0.27,326,128,0.393,0.39,,0.649,0.16,0.664,40.729597,-73.817716
P.S._169_BAY_TERRACE,25Q169,25,1136,0.219,78377.51,0.6,0.25,0.2,0.4,0.95,0.9,0.97,0.98,0.95,0.92,0.88,0.97,2.9,3.12,0.169,3,0.267,178,44,0.247,0.273,,0.267,,0.227,40.782346,-73.77844
P.S._184_FLUSHING_MANOR,25Q184,25,11357,0.237,66656.2,0.54,0.15,0.15,0.46,0.97,0.5,0.98,0.98,0.99,0.94,0.87,0.99,2.94,3.27,0.22,54,0.426,247,95,0.385,0.358,,0.389,0.21,0.379,40.778164,-73.799841
J.H.S._185_EDWARD_BLEEKER,25Q185,25,11354,0.443,,0.88,0.32,0.29,0.12,0.96,0.1,0.89,0.92,0.87,0.87,0.71,0.93,2.92,3.29,0.266,391,0.13,143,58,0.362,0.89,,0.657,0.61,0.74,40.775122,-73.8185
J.H.S._189_DANIEL_CARTER_BEARD,25Q189,25,11355,0.63,,0.97,0.28,0.25,0.3,0.97,0.5,0.94,0.94,0.88,0.88,0.69,0.9,2.64,2.98,0.134,87,0.11,62,153,0.247,0.2,,0.598,0.144,0.569,40.760344,-73.817909
P.S._193_ALFRED_J._KENNEDY,25Q193,25,11357,0.198,81951.3,0.46,0.21,0.2,0.54,0.95,0.11,0.98,0.95,0.99,0.88,0.86,0.93,2.83,3.22,0.142,31,0.677,223,78,0.35,0.423,,0.226,0.38,0.462,40.792326,-73.809516
J.H.S._194_WILLIAM_CARR,25Q194,25,11357,0.34,,0.67,0.31,0.29,0.33,0.95,0.12,0.86,0.84,0.82,0.77,0.75,0.87,2.87,3.7,0.231,244,0.295,161,335,0.316,0.233,,0.426,0.27,0.552,40.78322,-73.806977
P.S./M.S._2_-_THE_POMONOK_SCHOOL_&_STAR_ACADEMY,25Q2,25,11365,0.531,47345.33,0.84,0.69,0.46,0.16,0.94,0.18,0.89,0.92,0.78,0.88,0.83,0.91,2.66,2.61,0.11,32,0.125,289,26,0.9,0.115,,0.625,,0.577,40.73106,-73.805449
P.S._21_THE_DISCOVERY_SCHOOL_FOR_INQUIRY_AND_RESEARCH,25Q21,25,11367,0.745,34723.19,0.96,0.77,0.36,0.4,0.92,0.29,0.9,0.83,0.92,0.75,0.84,0.89,2.56,2.72,0.83,15,,184,24,0.13,,,0.467,,0.458,40.736521,-73.813001
P.S._29_CLEARVIEW_GARDENS,25Q29,25,11357,0.23,64911.92,0.61,0.17,0.17,0.39,0.97,0.4,0.95,0.98,0.97,0.91,0.84,0.96,3.13,3.53,0.282,87,0.23,31,146,0.471,0.226,,0.42,,0.411,40.783714,-73.795027
P.S._214_CADWALLADER_COLDEN,25Q214,25,11354,0.58,5336.56,0.97,0.3,0.24,0.3,0.96,0.1,0.89,0.9,0.95,0.86,0.83,0.92,2.82,3.9,0.125,37,0.27,37,99,0.322,0.2,,0.676,0.61,0.88,40.770194,-73.82762
P.S._219_PAUL_KLAPPER,25Q219,25,11367,0.457,61994.44,0.84,0.4,0.32,0.16,0.96,0.13,0.91,0.86,0.9,0.82,0.78,0.88,2.71,2.97,0.158,61,0.49,33,81,0.245,0.25,,0.721,0.62,0.741,40.735855,-73.823583
I.S._237,25Q237,25,11355,0.562,,0.98,0.25,0.17,0.2,0.96,0.13,0.78,0.78,0.78,0.71,0.66,0.83,2.72,3.22,0.27,234,0.4,1194,463,0.388,0.2,,0.739,0.95,0.88,40.749539,-73.821454
P.S._242_LEONARD_P._STAVISKY_EARLY_CHILDHOOD_SCHOOL,25Q242,25,11354,0.52,48735.89,0.95,0.18,0.15,0.5,0.96,0.12,0.93,0.92,0.99,0.7,0.85,0.86,,,0.88,6,,7,38,0.543,,,0.5,,0.789,40.769789,-73.832019
THE_ACTIVE_LEARNING_ELEMENTARY_SCHOOL,25Q244,25,11367,0.578,41791.27,0.97,0.1,0.08,0.3,0.97,0.4,0.88,0.96,0.99,0.94,0.87,0.98,,,0.167,11,,66,35,0.53,,0.91,0.818,0.257,0.771,40.754465,-73.826204
I.S._25_THE_ROBERT_F._KENNEDY_COMMUNITY_MIDDLE_SCHOOL,25Q25,25,11366,0.69,,0.89,0.53,0.25,0.11,0.92,0.28,0.8,0.79,0.85,0.73,0.71,0.87,2.4,2.44,0.5,17,0.59,357,35,0.98,,,0.882,0.86,0.857,40.724191,-73.80937
"QUEENS_SCHOOL_OF_INQUIRY,_THE",25Q252,25,11366,0.443,,0.82,0.4,0.23,0.18,0.96,0.9,0.81,0.87,0.85,0.82,0.73,0.89,2.8,2.8,0.115,25,0.8,192,7,0.36,,,0.48,,0.571,40.724191,-73.80937
EAST-WEST_SCHOOL_OF_INTERNATIONAL_STUDIES,25Q281,25,11355,0.538,,0.96,0.28,0.18,0.4,0.98,0.2,0.89,0.88,0.84,0.85,0.74,0.91,2.96,3.39,0.244,75,,248,114,0.46,,,0.76,0.26,0.816,40.749539,-73.821454
WORLD_JOURNALISM_PREPARATORY:_A_COLLEGE_BOARD_SCHOOL,25Q285,25,11358,0.293,,0.5,0.31,0.26,0.5,0.95,0.11,0.92,0.92,0.83,0.85,0.76,0.91,2.84,2.87,0.157,33,0.394,139,2,0.144,0.15,,0.455,,0.5,40.765017,-73.789689
BELL_ACADEMY,25Q294,25,1136,0.255,,0.66,0.31,0.27,0.34,0.95,0.9,0.92,0.9,0.83,0.91,0.8,0.91,3.7,3.16,0.345,117,0.274,264,14,0.394,0.231,,0.419,,0.49,40.782346,-73.77844
"THE_QUEENS_COLLEGE_SCHOOL_FOR_MATH,_SCIENCE_AND_TECHNOLOGY",25Q499,25,11367,0.354,56351.95,0.9,0.35,0.12,0.1,0.97,0.3,0.87,0.8,0.84,0.74,0.87,0.86,3.12,3.38,0.318,96,0.21,267,123,0.461,0.33,,0.385,,0.455,40.738332,-73.82028
P.S._18_WINCHESTER,26Q18,26,11427,0.261,7475.21,0.94,0.2,0.11,0.6,0.96,0.8,0.95,0.98,0.99,0.92,0.87,0.98,2.87,3.29,0.261,8,,312,115,0.369,,,0.513,,0.452,40.732107,-73.732064
P.S._26_RUFUS_KING,26Q26,26,11365,0.389,5932.41,0.89,0.26,0.16,0.11,0.96,0.1,0.91,0.84,0.95,0.7,0.82,0.87,3.5,3.25,0.25,74,,31,119,0.395,0.17,,0.419,0.8,0.462,40.736575,-73.778081
